id,pred_raw,subject,subcategory,error
generation-for-nlp-425,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2272,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2275,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2277,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2278,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2279,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2280,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2281,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2283,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2284,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2286,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2287,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2288,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2289,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2290,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2291,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2292,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2293,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2294,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-2295,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2296,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2297,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2298,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2299,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2300,국어 | 독서,국어,독서,
generation-for-nlp-2302,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2303,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2305,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2306,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2307,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2308,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2310,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2312,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2313,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2314,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2316,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2320,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2321,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2322,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2323,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2325,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2326,국어 | 독서,국어,독서,
generation-for-nlp-2327,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2328,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2329,사회탐구 | 한국지리,사회탐구,한국지리,
generation-for-nlp-2330,국어 | 문학,국어,문학,
generation-for-nlp-2331,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2332,국어 | 독서,국어,독서,
generation-for-nlp-2333,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2334,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2335,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2336,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2337,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2338,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2340,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2341,국어 | 문학,국어,문학,
generation-for-nlp-2342,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2344,정치와 법 |,정치와 법,,
generation-for-nlp-2345,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2346,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2347,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2348,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2351,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2352,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2353,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2354,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2355,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2356,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2357,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2360,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2362,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2364,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2365,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2366,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2367,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2368,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2371,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2372,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2375,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2376,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2377,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2378,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2379,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2380,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2382,국어 | 독서,국어,독서,
generation-for-nlp-2383,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2384,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-2385,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2386,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2387,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2388,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2389,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2390,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2391,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2392,국어 | 문학,국어,문학,
generation-for-nlp-2393,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2394,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2395,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2396,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2397,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2398,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2399,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2400,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2401,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2404,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2405,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2406,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2407,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2409,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2410,사회탐구 | 기득권,사회탐구,기득권,
generation-for-nlp-2411,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2412,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2413,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2414,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2415,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2416,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2418,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2419,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2420,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2421,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2423,국어 | 독서,국어,독서,
generation-for-nlp-2424,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2425,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2426,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2427,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2428,국어 | 독서,국어,독서,
generation-for-nlp-2429,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2430,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2431,경제 | 경제,경제,경제,
generation-for-nlp-2433,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2434,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2436,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2438,국어 | 독서,국어,독서,
generation-for-nlp-2439,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2440,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2441,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2442,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2443,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2444,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2445,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2446,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2447,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2448,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2449,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2450,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2451,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2452,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2453,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2454,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2455,국어 | 독서,국어,독서,
generation-for-nlp-2456,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2458,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2459,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2460,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2461,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2464,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2466,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2467,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2468,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2470,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2471,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2472,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2473,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2474,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2475,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2476,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2477,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2479,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2480,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2481,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2482,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2483,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2484,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2485,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2486,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2487,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2488,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2489,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2491,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2492,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2493,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2494,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2495,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2496,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2497,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2498,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2499,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2500,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2502,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2503,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2506,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2507,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2508,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2509,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-2511,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2513,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2514,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2515,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2517,국어 | 독서,국어,독서,
generation-for-nlp-2519,사회탐구,,,
generation-for-nlp-2520,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2521,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2522,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2524,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2525,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-2527,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2528,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2530,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2531,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2532,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2533,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2534,정치와 법 | 5,정치와 법,5,
generation-for-nlp-2535,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2537,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2538,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2539,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2540,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2541,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2542,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2543,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2544,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2545,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2547,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2548,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2549,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2550,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2551,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2552,국어 | 독서,국어,독서,
generation-for-nlp-2553,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2554,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2555,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2556,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2557,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2558,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2559,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2560,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2561,국어 | 독서,국어,독서,
generation-for-nlp-2562,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2563,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2564,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2565,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2566,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2567,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2568,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2569,국어 | 독서,국어,독서,
generation-for-nlp-2570,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2571,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2572,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2573,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2574,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2575,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2576,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2577,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2578,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2579,국어 | 독서,국어,독서,
generation-for-nlp-2580,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2581,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2583,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2584,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2585,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2586,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2587,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2588,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2589,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2590,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2591,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2592,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2593,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2594,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2596,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2597,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2598,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2599,국어 | 독서,국어,독서,
generation-for-nlp-2600,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2601,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2602,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2603,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2604,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2606,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2607,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2608,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-2609,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2610,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2611,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2613,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-2614,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2615,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2617,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2618,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2619,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2620,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2621,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2622,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2624,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2625,국어 | 문학,국어,문학,
generation-for-nlp-2627,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-2629,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2630,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2631,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2632,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2634,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2635,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2637,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2640,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2641,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2642,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2644,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2645,정치와 법 |,정치와 법,,
generation-for-nlp-2646,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2647,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2648,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2650,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2651,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2652,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2653,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2654,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2655,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2656,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2657,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2658,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2659,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2660,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2661,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2662,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2663,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2664,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2665,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2668,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2669,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2670,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2671,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2672,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-2673,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2674,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2675,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2676,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2677,국어 | 독서,국어,독서,
generation-for-nlp-2678,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2679,정치와 법 |,정치와 법,,
generation-for-nlp-2680,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2681,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2682,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2683,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2684,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2685,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2686,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2689,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2690,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2691,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2693,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2694,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2695,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2696,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2697,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2698,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-2699,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2700,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2701,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2703,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2704,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2705,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2706,국어 | 문학,국어,문학,
generation-for-nlp-2708,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2709,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2712,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2713,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2714,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2715,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2717,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2718,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2719,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
